Genre,user_id,item_id,Season
Classical,23606,1800,Summer
Classical,43200,1072,Christmas
Rap,68300,94,Summer
Rap,26408,617,Summer
Rap,72723,37,Christmas
Rap,56083,7,Summer
Rap,70873,3641,other
Rap,32607,1526,Christmas
Rap,94894,3630,office
Rap,16047,59,Christmas
Rap,49804,3145,Christmas
Rap,6279,4264,get-together
Rap,87317,1546,Summer
Rap,8787,2856,Summer
Classical,82105,2695,Christmas
Rap,28665,3740,Daily
Rap,15799,1801,other
Rap,10395,1547,Christmas
Rap,74480,5083,Daily
Rap,56063,2162,Summer
Rap,85374,2772,Daily
Hard rock,74854,5313,other
Rap,10040,3409,Summer
Rap,27828,857,Daily
Rap,13189,3164,get-together
Hard rock,67949,1275,Christmas
Classical,36128,169,Summer
Rap,38362,29,Christmas
Rap,91079,2203,Summer
Hard rock,52931,142,Summer
Rap,96405,60,get-together
Classical,94468,1153,Christmas
Classical,62254,730,Summer
Rap,25006,2485,Daily
Rap,393,4541,Daily
Rap,82654,286,Summer
Rap,49291,144,Summer
Rap,34667,3252,other
Rap,10492,1,Christmas
Rap,83959,1127,office
Rap,91922,3794,Summer
Rap,72895,2781,Christmas
Hard rock,32150,67,get-together
Rap,93288,27,Summer
Rap,64902,900,get-together
Rap,82599,278,get-together
Rap,17767,2496,Summer
Rap,84559,3655,get-together
Rap,15433,7,get-together
Hard rock,5800,200,other
Rap,58275,1730,get-together
Hard rock,72960,2312,Christmas
Rap,97002,4698,office
Classical,12027,1801,Summer
Rap,95214,18,get-together
Rap,39344,2245,Christmas
Classical,13557,1636,Daily
Rap,92996,1252,Daily
Rap,4840,5051,office
Hard rock,98332,4774,Daily
Rap,36497,205,Christmas
Rap,54389,3735,office
Rap,39258,91,Christmas
Rap,30168,1842,Summer
Classical,25808,3461,Summer
Rap,92969,2823,Summer
Rap,6306,870,Summer
Rap,7805,398,Christmas
Rap,56499,140,Christmas
Rap,85019,497,Summer
Classical,64763,8,Summer
Hard rock,79900,259,Summer
Rap,87891,65,Christmas
Rap,102285,4675,get-together
Rap,30863,3103,Christmas
Rap,18701,3431,office
Classical,87892,1929,get-together
Hard rock,15562,1913,Summer
Hard rock,7096,760,Christmas
Rap,63690,685,get-together
Classical,90135,3446,Summer
Rap,88703,1539,Summer
Rap,65054,4572,other
Classical,37842,4384,office
Rap,33577,88,Christmas
Hard rock,17099,44,holiday
Classical,75008,43,Christmas
Rap,5754,3667,office
Rap,15045,3853,Christmas
Rap,82990,3599,office
Classical,73921,2203,Summer
Rap,56711,1386,other
Rap,69287,9,Summer
Hard rock,60114,15,Christmas
Rap,24712,3252,get-together
Rap,50992,6,Summer
Rap,84198,28,other
Hard rock,49403,104,other
Rap,90459,2524,Christmas
Rap,37919,118,Summer
Rap,41821,39,Christmas
Rap,17728,97,Summer
Rap,90434,473,get-together
Rap,59769,737,office
Hard rock,50405,7,get-together
Classical,53060,119,get-together
Rap,42165,10,Summer
Classical,43992,3119,Christmas
Rap,44785,3847,Summer
Rap,93744,3330,Christmas
Rap,1818,85,Summer
Rap,47200,1598,Christmas
Rap,19479,0,Christmas
Rap,27628,20,Christmas
Hard rock,23559,5187,office
Rap,104795,72,Summer
Hard rock,87491,996,Daily
Rap,32511,47,Summer
Rap,65433,5509,Daily
Classical,87228,3394,office
Rap,25304,617,Summer
Rap,61077,1648,office
Classical,49931,2375,get-together
Hard rock,3963,721,Christmas
Hard rock,77592,3549,Christmas
Rap,70484,27,Summer
Rap,50819,496,office
Rap,16688,8,Summer
Classical,48015,744,Summer
Rap,31029,2313,Summer
Rap,101915,1347,get-together
Rap,23207,90,Summer
Rap,21225,63,other
Rap,60973,66,Christmas
Rap,64718,1697,Summer
Classical,21629,5,Summer
Rap,91028,2824,Christmas
Rap,102833,650,get-together
Rap,93204,1703,Christmas
Rap,82865,2524,Christmas
Rap,76585,2138,Christmas
Classical,80821,2470,other
Rap,82953,91,Christmas
Rap,58369,2534,office
Classical,37661,3146,Summer
Rap,151,1158,get-together
Rap,39501,1627,get-together
Rap,93229,3378,Christmas
Hard rock,100880,2840,office
Hard rock,44439,3582,get-together
Rap,56092,2322,Summer
Rap,37358,887,Daily
Rap,43502,1292,Daily
Rap,99776,15,get-together
Classical,1545,161,Christmas
Rap,28058,3461,Summer
Rap,50032,5,Christmas
Rap,100310,4312,other
Rap,18606,2804,Summer
Rap,13791,3505,Christmas
Rap,32758,47,Summer
Classical,82331,1449,Summer
Classical,71524,1977,Christmas
Rap,89752,41,other
Rap,26307,3797,Christmas
Hard rock,27249,3471,Daily
Rap,51019,2921,Summer
Rap,36240,2205,office
Rap,8858,5498,holiday
Rap,80902,878,get-together
Classical,6879,27,get-together
Hard rock,71502,2264,Daily
Classical,100242,2348,Summer
Rap,48217,1129,Christmas
Hard rock,715,2922,Summer
Rap,35246,2274,Christmas
Rap,103512,1708,Christmas
Rap,68924,14,Christmas
Hard rock,89868,634,Christmas
Rap,72888,2426,other
Rap,95713,37,Christmas
Rap,102008,3856,Daily
Rap,45575,732,Summer
Rap,23666,4949,Daily
Rap,96055,928,Summer
Rap,66008,2524,Christmas
Hard rock,102058,3632,office
Classical,59730,445,get-together
Rap,28197,295,Summer
Classical,6073,4207,office
Rap,15772,2265,Christmas
Hard rock,66323,167,Christmas
Rap,99437,30,Christmas
Rap,49676,3328,holiday
Rap,10993,3325,Christmas
Rap,1459,1032,Christmas
Rap,86299,1212,Summer
Rap,104672,3813,get-together
Rap,95740,2957,Christmas
Rap,67589,3410,get-together
Rap,44833,719,office
Rap,38002,831,other
Rap,96498,1331,Summer
Rap,36034,1646,get-together
Rap,4558,1035,Summer
Rap,49238,29,Christmas
Classical,87674,2920,Summer
Rap,62034,230,office
Rap,42302,1726,Daily
Rap,10334,254,Summer
Rap,21534,4072,holiday
Hard rock,65598,5203,other
Rap,99509,741,Daily
Rap,47104,1034,get-together
Classical,26228,3433,Summer
Rap,48487,5211,Daily
Rap,50561,3351,other
Rap,52051,38,Summer
Rap,72495,2338,other
Rap,83562,5151,get-together
Rap,77643,1972,Summer
Hard rock,3969,555,Christmas
Rap,60534,2,Christmas
Classical,48757,283,get-together
Rap,3892,3842,other
Hard rock,25520,33,Christmas
Rap,87177,5030,get-together
Rap,47118,578,Daily
Rap,30532,16,Summer
Rap,48830,41,Summer
Rap,101249,2438,office
Hard rock,14147,1269,Summer
Hard rock,58958,2957,Christmas
Classical,52571,2284,get-together
Rap,16496,3116,Summer
Hard rock,103801,2204,other
Rap,23926,2686,get-together
Rap,26615,153,Summer
Hard rock,22127,471,Christmas
Rap,47286,26,Summer
Hard rock,91741,4135,get-together
Rap,73738,62,Summer
Rap,4846,1697,Christmas
Hard rock,70192,2846,Daily
Rap,55867,2377,Summer
Hard rock,6331,47,Christmas
Hard rock,40788,44,Summer
Rap,18141,2576,Summer
Rap,31166,1031,office
Classical,1761,5746,get-together
Rap,96181,1913,holiday
Hard rock,81466,1807,office
Rap,60737,2005,other
Rap,87393,16,Christmas
Rap,70726,811,holiday
Classical,46440,53,Summer
Rap,8410,3441,other
Rap,95395,3228,other
Rap,27038,2353,office
Classical,104030,1166,Daily
Rap,49251,1072,Christmas
Rap,50667,5313,holiday
Rap,93567,33,Christmas
Rap,96307,3235,Summer
Rap,18325,5058,office
Rap,33387,3021,Summer
Classical,89370,36,Christmas
Rap,73527,3250,Christmas
Rap,82062,795,get-together
Rap,17713,30,Summer
Classical,94514,63,other
Rap,100898,2001,get-together
Rap,59894,390,Daily
Classical,4015,3461,Summer
Hard rock,25662,47,Christmas
Rap,102621,689,Christmas
Rap,80157,5,Christmas
Rap,100259,4918,office
Rap,46581,1948,Summer
Rap,51922,1298,Summer
Rap,73145,2230,Daily
Rap,37973,2065,office
Rap,86451,1212,Daily
Rap,60435,1198,get-together
Hard rock,102247,2758,office
Rap,31456,305,Christmas
Hard rock,73844,14,Summer
Rap,70717,943,Summer
Rap,103765,31,Christmas
Rap,96916,669,Christmas
Rap,49687,3135,office
Rap,95951,1135,Summer
Classical,53735,1190,get-together
Rap,81081,1,Christmas
Hard rock,56942,4157,get-together
Rap,16910,1769,Summer
Classical,90762,3487,get-together
Rap,70459,1246,office
Rap,70862,3329,Christmas
Hard rock,74500,152,other
Hard rock,49731,2927,Christmas
Rap,67061,13,other
Rap,74107,2596,get-together
Rap,99619,3584,Summer
Rap,89847,5067,other
Rap,20505,744,Summer
Rap,72475,3120,other
Rap,30444,407,office
Rap,3624,29,get-together
Hard rock,10731,47,Summer
Rap,5372,2122,Christmas
Rap,8733,2050,Christmas
Rap,57229,2312,Christmas
Classical,22413,3106,Christmas
Classical,83048,2126,Christmas
Hard rock,43179,1948,Summer
Rap,90376,65,Christmas
Hard rock,86817,2625,get-together
Rap,78512,2284,other
Classical,48882,1803,Summer
Rap,103080,660,Summer
Hard rock,20199,454,Summer
Rap,8532,1,Summer
Rap,44244,3648,Summer
Rap,84698,18,Summer
Rap,38448,2800,Christmas
Hard rock,69607,3684,other
Rap,102970,5466,Christmas
Classical,8972,2815,Summer
Hard rock,16240,3573,get-together
Rap,68444,88,holiday
Hard rock,81799,3581,office
Hard rock,84143,2957,Christmas
Rap,77071,3832,Summer
Rap,51575,1774,holiday
Rap,56354,53,Summer
Rap,300,1370,Summer
Rap,104016,5253,Summer
Hard rock,95274,3235,Christmas
Rap,86338,3629,Daily
Hard rock,66798,2922,Daily
Rap,28110,3644,Christmas
Rap,80775,3853,other
Rap,17776,10,Christmas
Rap,9322,562,other
Rap,101675,1379,office
Rap,95928,1426,other
Hard rock,6592,1736,Summer
Classical,71964,2158,Christmas
Rap,30384,5082,get-together
Rap,3477,22,Christmas
Rap,76054,7,get-together
Hard rock,48922,633,get-together
Classical,13829,2992,get-together
Rap,47894,0,Summer
Rap,9411,85,Summer
Rap,104202,1048,Summer
Rap,4896,3103,Summer
Rap,68700,594,get-together
Rap,64961,2438,office
Hard rock,30371,5331,Daily
Hard rock,40831,5229,Daily
Rap,72764,4203,other
Rap,4360,2381,get-together
Rap,65696,2351,get-together
Rap,3655,2324,get-together
Rap,74332,24,Summer
Rap,46969,124,office
Rap,40457,98,Summer
Rap,14971,41,other
Hard rock,411,359,other
Rap,6168,5074,Daily
Rap,97920,1367,holiday
Rap,79692,53,other
Rap,37033,41,Summer
Rap,52206,842,office
Rap,94080,1773,Christmas
Hard rock,53893,1811,other
Rap,23020,689,Summer
Rap,54737,795,Christmas
Rap,76249,3758,get-together
Rap,103616,29,get-together
Classical,45979,3913,holiday
Rap,74517,685,get-together
Rap,72899,156,Christmas
Rap,78405,29,Summer
Rap,48301,1358,other
Rap,10511,3421,get-together
Classical,38235,2322,Summer
Classical,100415,2520,Christmas
Rap,19054,3327,Summer
Hard rock,47001,1881,Summer
Rap,101772,643,Summer
Rap,67784,2002,office
Classical,55130,2329,Summer
Rap,35162,56,Christmas
Classical,32247,2556,other
Classical,46150,3617,Summer
Rap,32162,1915,Summer
Rap,61582,2,get-together
Rap,63218,9,get-together
Hard rock,45237,343,Summer
Hard rock,22908,1437,Daily
Rap,87088,4441,Daily
Rap,38402,12,Christmas
Rap,21603,111,other
Rap,89497,888,other
Rap,103230,20,other
Hard rock,78746,100,Summer
Rap,4152,1327,Christmas
Rap,45881,2888,Christmas
Rap,62405,100,Summer
Rap,59049,3080,other
Hard rock,35713,67,get-together
Rap,27364,100,Summer
Rap,22472,3347,Summer
Rap,80324,5725,Daily
Rap,104650,745,Summer
Rap,57419,29,Christmas
Rap,31423,3986,Daily
Rap,80535,459,other
Rap,90774,14,Summer
Rap,29259,3091,office
Rap,31620,3259,office
Rap,49449,638,Daily
Rap,71106,3665,Daily
Rap,89078,835,Summer
Rap,100466,1928,Daily
Rap,3129,31,Christmas
Rap,78557,7,Summer
Rap,30280,3170,office
Hard rock,38235,4306,Daily
Rap,61705,1972,get-together
Rap,29113,29,get-together
Rap,50132,1287,get-together
Rap,54072,3527,get-together
Classical,2509,29,other
Rap,71194,3380,get-together
Rap,15939,1174,get-together
Rap,72847,3292,get-together
Rap,29777,1801,Summer
Classical,26657,35,Christmas
Classical,95320,2427,get-together
Rap,90010,4775,office
Classical,93213,18,Christmas
Rap,30998,3794,get-together
Rap,4719,2,get-together
Hard rock,24699,5346,Daily
Rap,84913,871,Summer
Rap,29950,4960,get-together
Rap,58757,52,Christmas
Rap,87224,2162,other
Classical,13581,5522,Summer
Classical,8846,5539,get-together
Rap,20418,1848,Summer
Rap,40887,3210,Christmas
Rap,19341,1730,Christmas
Rap,563,2566,get-together
Classical,4386,2406,get-together
Rap,84845,88,Summer
Rap,10967,3126,Christmas
Rap,44185,1801,Summer
Rap,76019,100,get-together
Classical,7086,45,other
Rap,15008,34,Christmas
Classical,75249,488,get-together
Rap,61425,29,get-together
Classical,61384,2558,Christmas
Rap,82382,2994,Summer
Rap,72758,1212,Summer
Hard rock,22778,4920,get-together
Rap,68862,91,Christmas
Classical,70902,1669,Daily
Hard rock,83028,4579,Daily
Rap,78822,2308,Summer
Rap,66234,207,other
Hard rock,83731,418,get-together
Classical,87839,1539,Summer
Rap,33779,2250,Summer
Rap,97892,3139,get-together
Rap,77113,3782,Christmas
Rap,71015,26,Summer
Rap,60729,1386,Christmas
Rap,103713,3262,other
Rap,94678,3006,get-together
Classical,17099,14,Summer
Rap,63608,1547,Summer
Rap,10371,2351,Christmas
Rap,68768,2455,get-together
Rap,97878,2094,Summer
Classical,25855,4890,Daily
Rap,64893,3960,get-together
Hard rock,99153,2,get-together
Rap,31695,1102,Summer
Rap,19793,1,Christmas
Rap,63349,2116,get-together
Rap,4290,66,Christmas
Rap,4266,79,get-together
Hard rock,86885,33,Christmas
Rap,55122,3084,other
Rap,4164,1753,other
Rap,85642,823,other
Rap,2447,1836,get-together
Rap,24250,1985,Daily
Classical,75535,150,holiday
Hard rock,29768,2770,other
Rap,3531,3256,other
Rap,84346,5095,office
Rap,744,4386,office
Rap,73,3640,get-together
Rap,69991,4697,office
Rap,16071,3095,Christmas
Hard rock,79836,4470,Daily
Rap,53792,1202,Summer
Rap,27077,1750,get-together
Classical,90523,284,get-together
Rap,72178,253,Summer
Rap,100699,927,Summer
Rap,104950,4982,Daily
Classical,50940,4384,office
Rap,82826,1803,office
Rap,38553,1208,Summer
Rap,71603,3363,get-together
Rap,96431,573,office
Rap,83435,1,Christmas
Rap,7172,2135,Daily
Rap,12804,6,Christmas
Rap,77153,16,other
Rap,3856,2520,Summer
Rap,84444,2180,Christmas
Classical,39231,108,other
Rap,24999,2807,Summer
Rap,72169,3257,Christmas
Rap,93389,617,Summer
Rap,22473,2943,Summer
Rap,91925,1094,Christmas
Rap,1249,1897,Summer
Rap,66345,3214,Summer
Rap,59734,1441,Summer
Rap,44794,823,Daily
Rap,40659,1,Summer
Rap,23804,6,Summer
Rap,55085,839,Summer
Classical,88803,88,get-together
Rap,44422,1431,get-together
Hard rock,49001,4778,office
Rap,90661,3841,get-together
Rap,57809,1816,Summer
Rap,1331,2304,get-together
Rap,100474,3193,get-together
Classical,104891,3309,get-together
Rap,4654,5779,get-together
Hard rock,23704,1710,other
Rap,9778,643,Summer
Rap,81539,97,Summer
Rap,21420,1774,get-together
Rap,64893,1827,Christmas
Classical,39781,117,Summer
Rap,86854,5602,get-together
Hard rock,27832,1517,Summer
Rap,45924,2040,Christmas
Rap,20754,2678,Summer
Classical,74838,3128,office
Rap,62235,3043,get-together
Rap,80576,2923,Daily
Rap,91105,682,Summer
Rap,82813,28,Summer
Rap,12709,2045,get-together
Rap,22723,1,Christmas
Rap,48027,3182,Christmas
Rap,82670,2259,other
Rap,48246,191,Christmas
Rap,26548,3617,other
Rap,42261,39,Christmas
Rap,85611,1199,Summer
Rap,95178,12,Christmas
Rap,85972,443,get-together
Rap,102651,4520,get-together
Rap,16102,1818,get-together
Rap,21061,3419,Summer
Rap,55677,4799,Daily
Rap,46170,860,office
Hard rock,5533,737,office
Rap,61953,132,get-together
Rap,2745,20,Summer
Hard rock,33650,4194,get-together
Rap,85871,1,Christmas
Rap,55427,3644,Summer
Rap,24795,153,Summer
Rap,57152,5618,other
Rap,59373,3508,get-together
Hard rock,105095,4811,Daily
Rap,47275,3885,get-together
Rap,63019,599,other
Rap,85694,2889,Summer
Classical,31379,532,Christmas
Rap,47831,3398,get-together
Rap,37174,63,Christmas
Classical,77268,5758,Daily
Rap,80493,3655,Summer
Rap,99846,2177,other
Rap,79446,3926,get-together
Rap,74738,322,other
Rap,102259,2703,Summer
Rap,57502,301,Summer
Rap,78355,2205,holiday
Rap,22042,38,other
Rap,101249,1391,office
Rap,56545,4832,get-together
Rap,38127,5364,Daily
Rap,97947,1290,get-together
Rap,45857,4551,office
Rap,10003,23,get-together
Hard rock,44509,2705,office
Rap,89258,4183,Daily
Rap,81248,2696,Summer
Hard rock,75047,1450,office
Rap,78188,4521,Christmas
Rap,101002,27,Summer
Rap,24815,65,Christmas
Hard rock,69514,3605,other
Rap,104675,18,Christmas
Hard rock,85635,1291,office
Hard rock,85038,2436,get-together
Hard rock,67909,890,Christmas
Rap,70071,2234,Daily
Classical,102891,902,Summer
Rap,78188,2104,Summer
Rap,64837,1028,Summer
Rap,33080,2679,Christmas
Rap,12172,5113,Daily
Classical,13836,1917,Christmas
Rap,80301,5192,holiday
Rap,53783,3492,office
Rap,15830,1787,Summer
Rap,61095,10,Summer
Rap,79514,36,Summer
Hard rock,16981,100,Summer
Rap,7887,28,Summer
Rap,34491,1235,Summer
Hard rock,67084,3935,other
Rap,93508,1359,other
Classical,86398,1130,office
Classical,70728,2774,other
Rap,13124,1657,get-together
Rap,59165,1843,Summer
Rap,24152,3,other
Rap,83112,153,get-together
Rap,95808,9,get-together
Rap,83529,1363,Summer
Rap,2426,10,Christmas
Rap,75325,5416,Daily
Hard rock,35880,5193,Daily
Rap,28951,3301,other
Rap,35575,4675,get-together
Rap,3614,3486,get-together
Hard rock,94299,3051,office
Rap,3283,13,Summer
Classical,83112,256,Christmas
Rap,1834,1760,Summer
Classical,94777,2238,get-together
Rap,101514,3210,get-together
Rap,48745,20,Summer
Classical,66281,575,Summer
Rap,69632,82,other
Hard rock,69095,7,Summer
Hard rock,3248,3401,Daily
Rap,1415,4006,get-together
Hard rock,94538,3099,Christmas
Rap,13437,3144,Daily
Rap,58692,1132,office
Rap,94505,3519,other
Rap,4840,5377,office
Rap,25018,132,Summer
Rap,29457,1,Summer
Rap,59417,3788,Summer
Rap,12887,3825,office
Rap,33227,2076,other
Rap,73862,3601,get-together
Rap,86460,50,other
Rap,8671,20,holiday
Rap,64407,721,Christmas
Rap,18196,2849,get-together
Rap,16311,1035,Summer
Rap,93234,1231,get-together
Rap,86782,649,Summer
Classical,92133,595,Summer
Rap,97724,37,Christmas
Rap,86513,403,Christmas
Rap,31045,3046,Daily
Rap,102449,983,Summer
Rap,76343,3411,Summer
Classical,14084,100,Summer
Rap,70053,3072,Daily
Hard rock,48920,669,get-together
Rap,53026,3663,Daily
Rap,24705,2295,other
Rap,68506,4991,Daily
Rap,39386,5075,get-together
Rap,36158,27,other
Rap,17198,2618,other
Rap,3795,2518,Summer
Rap,10076,125,get-together
Rap,62841,30,Summer
Rap,15541,721,Christmas
Rap,32379,51,Christmas
Rap,75310,3527,office
Rap,47409,1865,Summer
Classical,3758,1679,Christmas
Classical,65858,3156,get-together
Rap,3567,27,Summer
Rap,66603,16,Summer
Hard rock,14640,669,Summer
Rap,87973,5094,Daily
Hard rock,76368,2503,other
Classical,14241,5253,get-together
Rap,37097,56,Christmas
Rap,41678,86,get-together
Classical,52456,2098,get-together
Rap,50822,1,Christmas
Classical,79392,344,get-together
Classical,63439,3259,Daily
Rap,38214,1218,holiday
Rap,43577,5289,office
Classical,74899,3934,Daily
Rap,28052,56,Summer
Rap,28735,2954,Summer
Rap,84868,149,Summer
Rap,18244,1,Christmas
Rap,80650,831,other
Rap,33528,4745,office
Hard rock,61536,3263,office
Rap,62907,92,Christmas
Rap,44809,3607,Daily
Rap,104418,62,Summer
Hard rock,63364,4274,office
Rap,34192,150,get-together
Rap,71931,2177,Summer
Rap,89635,3125,Christmas
Classical,14142,2177,get-together
Rap,38383,17,Summer
Rap,38722,4386,office
Rap,12140,708,Summer
Rap,72637,5426,Daily
Classical,37442,97,Summer
Rap,65083,429,get-together
Rap,38980,795,Christmas
Classical,4190,5,Christmas
Rap,71369,59,get-together
Classical,45139,0,Christmas
Rap,104748,61,Summer
Rap,20018,114,get-together
Rap,83804,104,get-together
Rap,59452,1224,get-together
Hard rock,26772,2279,other
Hard rock,5476,2767,other
Rap,1527,2781,Christmas
Rap,99619,2096,Summer
Rap,14255,2078,Daily
Classical,82664,4194,Summer
Classical,104986,2054,Summer
Hard rock,64631,20,Christmas
Rap,11738,115,get-together
Rap,75408,4403,get-together
Rap,25781,2154,Summer
Rap,2010,2420,Summer
Rap,15036,1251,Summer
Rap,61078,2050,Summer
Rap,92777,517,Christmas
Rap,26207,65,Summer
Classical,30531,690,get-together
Rap,81270,406,Summer
Classical,100811,47,Summer
Rap,26628,10,Summer
Rap,13750,416,Summer
Rap,31844,1899,Christmas
Rap,93047,3182,Summer
Hard rock,85998,2671,office
Rap,31755,231,office
Hard rock,16157,2640,Christmas
Rap,21554,2189,Christmas
Rap,41660,1183,Summer
Rap,35276,15,Summer
Rap,84124,2203,Summer
Rap,66037,5570,get-together
Hard rock,2948,88,holiday
Rap,53234,1719,Christmas
Hard rock,88817,2840,office
Rap,95971,1546,Summer
Hard rock,42316,725,Summer
Rap,101655,3443,office
Rap,87442,2158,Summer
Hard rock,522,2843,office
Rap,11680,1988,office
Hard rock,26017,3598,get-together
Rap,68897,3858,Summer
Rap,96227,3841,get-together
Rap,64099,5826,Summer
Rap,26579,281,Summer
Rap,69898,2749,other
Hard rock,79192,5344,Daily
Rap,83762,2317,get-together
Hard rock,54261,1711,other
Hard rock,58873,1585,Summer
Hard rock,66226,962,get-together
Rap,37508,3218,get-together
Rap,27144,2631,Summer
Hard rock,74974,2897,Summer
Rap,71034,3321,Summer
Hard rock,31761,1572,get-together
Rap,57463,2455,Christmas
Classical,26558,5341,other
Rap,23329,1473,other
Classical,65689,147,other
Rap,73393,2138,office
Rap,64657,2824,other
Rap,43003,723,Summer
Rap,52753,2020,get-together
Hard rock,49503,29,Christmas
Rap,42184,1924,Summer
Hard rock,27048,44,Summer
Rap,86300,3297,office
Rap,59383,3251,get-together
Hard rock,103590,5628,Daily
Rap,69005,334,Christmas
Rap,34807,3841,Christmas
Rap,82896,895,office
Rap,23322,29,Summer
Rap,31907,1438,get-together
Hard rock,97444,4367,Daily
Classical,83200,117,Summer
Rap,16215,2,get-together
Rap,4468,94,get-together
Rap,14469,5464,Daily
Classical,93959,1084,get-together
Hard rock,103895,82,Summer
Classical,6648,84,other
Classical,98043,117,Summer
Rap,62582,6,get-together
Rap,56259,1552,Summer
Rap,55779,124,Summer
Classical,51752,1931,other
Classical,21813,3186,Christmas
Rap,26228,3797,Summer
Rap,27349,3416,Christmas
Rap,42081,16,Christmas
Rap,82974,4924,office
Rap,31283,1,Christmas
Rap,99148,100,Christmas
Rap,23730,1212,Summer
Rap,10434,4179,office
Classical,104420,2781,Christmas
Rap,42981,156,Summer
Rap,10870,724,Christmas
Hard rock,11900,157,Summer
Classical,4171,1438,Daily
Rap,50326,516,Summer
Classical,56534,2996,Daily
Rap,528,20,Christmas
Rap,1856,5645,Daily
Rap,51765,3599,get-together
Classical,102578,3797,Summer
Hard rock,94993,2686,other
Rap,91846,387,Daily
Rap,13774,4307,get-together
Rap,97169,46,get-together
Rap,16533,343,Summer
Rap,72855,1811,other
Rap,74533,3539,Daily
Rap,43767,63,get-together
Rap,5259,5186,office
Rap,4840,1573,get-together
Rap,31430,3248,get-together
Rap,13347,142,other
Classical,26407,24,Christmas
Rap,32835,3432,get-together
Rap,61,66,Christmas
Rap,58869,337,get-together
Rap,94678,3435,get-together
Rap,85818,400,Christmas
Rap,25339,2228,Christmas
Rap,226,5815,Daily
Rap,78657,2666,Christmas
Rap,53727,2312,Christmas
Rap,46806,3330,Christmas
Rap,40667,1947,Daily
Classical,90330,3118,Christmas
Rap,3264,3670,Summer
Classical,92465,1972,Summer
Rap,17203,3377,Summer
Rap,57517,3638,get-together
Rap,29264,3084,Daily
Rap,50728,1473,Christmas
Rap,31447,2761,Summer
Classical,26068,1931,Summer
Rap,1345,82,Summer
Rap,34724,97,Summer
Rap,68637,3778,Daily
Rap,35016,1605,other
Hard rock,30465,2478,get-together
Rap,30334,27,other
Rap,4189,1034,get-together
Rap,80530,5030,get-together
Rap,64937,5,Christmas
Rap,90387,1154,office
Rap,104864,4137,Daily
Rap,14941,4291,Daily
Rap,32617,2873,other
Rap,87192,432,other
Rap,90117,471,other
Classical,56471,7,Summer
Rap,46519,519,office
Hard rock,35355,3825,office
Rap,35330,1738,Summer
Rap,19667,1333,Christmas
Hard rock,76447,1675,office
Classical,46644,2706,Summer
Rap,94220,3615,Daily
Hard rock,24307,2446,Summer
Rap,71908,10,Summer
Rap,95474,6,Christmas
Rap,70033,938,get-together
Classical,38778,58,Christmas
Hard rock,26693,2526,Summer
Rap,8333,1930,get-together
Rap,74262,4479,Daily
Rap,28674,386,Summer
Rap,99044,1109,Summer
Rap,101347,3851,Summer
Hard rock,6334,2724,Summer
Classical,92270,3549,Christmas
Classical,38792,75,Christmas
Rap,5457,471,other
Rap,98744,3328,Summer
Rap,10685,2081,other
Hard rock,76838,4775,office
Rap,58692,2186,get-together
Rap,83728,1849,Summer
Rap,77037,2781,Christmas
Rap,18074,27,Summer
Rap,16732,3537,Summer
Rap,45859,3027,get-together
Classical,37205,3097,Christmas
Rap,70283,2184,Summer
Classical,66196,2719,get-together
Rap,34798,3574,other
Rap,12535,87,Christmas
Rap,76235,504,other
Rap,101233,2578,get-together
Rap,80389,29,Summer
Classical,98800,5746,get-together
Rap,32198,2008,get-together
Rap,39231,25,other
Rap,90479,65,Christmas
Rap,18049,3757,Summer
Rap,53263,5422,Daily
Rap,65448,1110,Summer
Rap,27823,1269,other
Classical,20983,3239,Summer
Rap,54459,152,Summer
Classical,77210,3917,Daily
Rap,40393,23,Summer
Rap,89704,4356,office
Rap,88369,1410,Summer
Rap,25427,508,Christmas
Rap,91081,3772,get-together
Rap,55565,689,Christmas
Classical,26330,52,Summer
Rap,103992,971,Christmas
Rap,3277,98,other
Rap,18631,1236,Christmas
Rap,92464,254,Christmas
Rap,28397,3514,Daily
Classical,36193,682,get-together
Rap,38818,3782,Christmas
Rap,56130,2308,Summer
Hard rock,74084,2260,Summer
Rap,92315,724,Summer
Rap,59077,88,Summer
Rap,9322,1872,get-together
Hard rock,61749,1577,office
Rap,42509,3076,Summer
Rap,56610,1812,Summer
Rap,43417,4149,Daily
Rap,30788,43,Christmas
Rap,78117,47,Summer
Classical,95878,1524,Summer
Classical,100535,3039,Summer
Rap,57510,4112,Daily
Classical,72247,1078,Summer
Hard rock,15387,1829,get-together
Hard rock,102905,1298,Summer
Rap,70942,2424,Summer
Rap,89534,1645,Summer
Rap,94048,3125,Christmas
Rap,57708,281,Christmas
Rap,76018,866,Summer
Hard rock,21524,3459,get-together
Rap,8522,3486,Summer
Rap,46880,1362,Christmas
Rap,27547,2058,Daily
Hard rock,76048,3220,Christmas
Rap,57487,27,other
Rap,33681,39,Christmas
Hard rock,66202,5628,Daily
Rap,11054,68,get-together
Rap,51341,3638,get-together
Rap,61375,156,Summer
Classical,92154,902,office
Rap,32001,1083,Summer
Rap,63520,5530,get-together
Rap,11029,4046,Daily
Rap,68484,63,get-together
Hard rock,25259,145,Christmas
Rap,31696,14,Summer
Rap,53470,91,Christmas
Rap,76334,3347,Summer
Hard rock,56513,2706,Summer
Rap,50844,789,Christmas
Rap,62604,4203,Daily
Rap,12487,1032,Summer
